,ID,TimeStamp,Where,What,UserID,Age,Gender,Education,City,User_clearness,User_knows_TLV,User_comment,LocationID,Location_Hebrew,Location_English,Location_Type,Location_Area,Location_geometry,Google_distance,Google_geometry,GIR_distance,GIR_geometry,geo_point,GIR_Distance
75,1660,196086.6,ליד שוק הכרמל לכיוון דרום תל אביב,בתים נמוכים אזור ציורי,450,24,1,1,הרצליה,3,3, ,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",0.0,POINT (666900.1963 3549346.2161),2527.3983809022,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),2721.488027090671
76,1985,224982.7,דרום תל אביב אזור נווה צדק וחוף הים אזור הדולפניריום,אזור מיושן עם ניחוחות וטעמים מפעם מושך המון תירים ומבלים,539,38,1,2,גבעת שמואל,1,2, ,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",256.4857338692104,POINT (666438.5607000003 3549553.2117),534.1952016822646,"POLYGON ((666671.830093204 3548704.277941009, 666681.2978317649 3548683.761786328, 666635.3650892531 3548661.174733867, 666612.1972012979 3548649.783731735, 666592.6337772233 3548689.963079313, 666615.6984524109 3548700.73133385, 666663.4586145813 3548722.438858414, 666671.830093204 3548704.277941009))",POINT (666637.0709355689 3548686.428037463),576.1953411943551
77,1996,776082.0,דרום תל אביב ליד נווה צדק,פאבים ומסעדות עם דגש על סגנון תימני ישיבה בחוץ יחסית צפוף בשעות העומס,543,29,2,2,גבעתיים,4,2, ,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",588.0010356296575,POINT (666594.3809000002 3548688.8051),534.1952016822646,"POLYGON ((666671.830093204 3548704.277941009, 666681.2978317649 3548683.761786328, 666635.3650892531 3548661.174733867, 666612.1972012979 3548649.783731735, 666592.6337772233 3548689.963079313, 666615.6984524109 3548700.73133385, 666663.4586145813 3548722.438858414, 666671.830093204 3548704.277941009))",POINT (666637.0709355689 3548686.428037463),576.1953411943551
78,2058,490215.1,באזור שוק הכרמל מדרום לאלנבי עד לים,רחובות צרים ובניינים ישנים,561,33,1,2,גבעתיים,3,3, ,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",0.0,POINT (666900.1963 3549346.2161),695.6801672983221,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),762.1656131134548
79,2116,273852.0,אזור שוק הכרמל בין מרכז לדרום תא,רחובות צפופים ומסעדות והרבה תימנים,569,21,2,1,רעננה,2,3,הגבלת כמות מילים מינימלית קצת מעיקה,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",0.0,POINT (666900.1963 3549346.2161),216.37030887068627,"POLYGON ((666646.5247979662 3549082.087129621, 666647.9013280056 3549081.643889333, 666681.8244282897 3549050.892978363, 666723.2268420905 3549016.682651366, 666728.9131008843 3549011.985012364, 666713.8744401779 3548962.090483279, 666702.1217890923 3548935.282962536, 666691.2683184787 3548908.346011258, 666690.4414981091 3548906.935183995, 666689.4216855874 3548905.776259979, 666687.7208558305 3548904.683817781, 666686.2137490637 3548903.87178745, 666684.5599476648 3548903.367866525, 666682.3805385591 3548902.666819951, 666671.8580035034 3548912.053886287, 666660.6855091822 3548920.764948208, 666623.2145866513 3548946.700445703, 666566.7768785495 3548993.130010835, 666582.4013847862 3549017.061937195, 666596.6969893496 3549039.098005122, 666599.794357355 3549042.564281751, 666603.527692602 3549045.253598777, 666606.3322104637 3549048.726176595, 666608.1265714702 3549052.758890992, 666611.3345186572 3549057.546647836, 666614.1880570829 3549061.485795089, 666616.3082781882 3549064.071099503, 666618.9791555156 3549067.05355087, 666623.0160496343 3549070.812447869, 666638.2414092612 3549079.87782611, 666639.5879993852 3549080.687224379, 666640.9747106624 3549081.353113981, 666642.3450799948 3549081.863481387, 666643.9082554971 3549082.133031755, 666645.2188887311 3549082.254284604, 666646.5247979662 3549082.087129621))",POINT (666653.3531361453 3548995.933446949),285.9400491435094
80,2191,638631.4,מדרום לרחוב אלנבי וליד שוק הכרמל,בתים ישנים וקטנים עם חנויות קטנות צפיפות גדולה,586,83,1,2,תל אביב,4,3, ,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",0.0,POINT (666900.1963 3549346.2161),695.6801672983221,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),762.1656131134548
81,2218,180765.3,שכונה במרכז העיר הממוקמת בין שוק הכרמל לים,רחובות צרים הרבה חנויות ומסעדות קטנות והרבה בתים לשימור,590,31,2,2,תל אביב,0,0,,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",0.0,POINT (666900.1963 3549346.2161),216.37030887068627,"POLYGON ((666646.5247979662 3549082.087129621, 666647.9013280056 3549081.643889333, 666681.8244282897 3549050.892978363, 666723.2268420905 3549016.682651366, 666728.9131008843 3549011.985012364, 666713.8744401779 3548962.090483279, 666702.1217890923 3548935.282962536, 666691.2683184787 3548908.346011258, 666690.4414981091 3548906.935183995, 666689.4216855874 3548905.776259979, 666687.7208558305 3548904.683817781, 666686.2137490637 3548903.87178745, 666684.5599476648 3548903.367866525, 666682.3805385591 3548902.666819951, 666671.8580035034 3548912.053886287, 666660.6855091822 3548920.764948208, 666623.2145866513 3548946.700445703, 666566.7768785495 3548993.130010835, 666582.4013847862 3549017.061937195, 666596.6969893496 3549039.098005122, 666599.794357355 3549042.564281751, 666603.527692602 3549045.253598777, 666606.3322104637 3549048.726176595, 666608.1265714702 3549052.758890992, 666611.3345186572 3549057.546647836, 666614.1880570829 3549061.485795089, 666616.3082781882 3549064.071099503, 666618.9791555156 3549067.05355087, 666623.0160496343 3549070.812447869, 666638.2414092612 3549079.87782611, 666639.5879993852 3549080.687224379, 666640.9747106624 3549081.353113981, 666642.3450799948 3549081.863481387, 666643.9082554971 3549082.133031755, 666645.2188887311 3549082.254284604, 666646.5247979662 3549082.087129621))",POINT (666653.3531361453 3548995.933446949),285.9400491435094
82,2227,559375.32,בין שוק הכרמל לים אזור דרום העיר צפונית לפולרנטין,אזור מגורים פופולארי וגם קצת בילויים,595,29,1,2,תל אביב,4,4, סקרן לתוצאות !!,80,כרם התמנים,"Kerem HaTeimanim, Tel Aviv-Yafo",Neighborhood,119174.29371113973,"MULTIPOLYGON Z (((667120.6102 3549544.080399999 0, 666807.2871000003 3549236.907400001 0, 666621.8551000003 3549353.9516 0, 666776.6306999996 3549636.497199999 0, 666852.3691999996 3549592.118100001 0, 667002.9161 3549696.3135 0, 667059.0396999996 3549677.3082 0, 667120.6102 3549544.080399999 0)))",0.0,POINT (666900.1963 3549346.2161),216.37030887068627,"POLYGON ((666646.5247979662 3549082.087129621, 666647.9013280056 3549081.643889333, 666681.8244282897 3549050.892978363, 666723.2268420905 3549016.682651366, 666728.9131008843 3549011.985012364, 666713.8744401779 3548962.090483279, 666702.1217890923 3548935.282962536, 666691.2683184787 3548908.346011258, 666690.4414981091 3548906.935183995, 666689.4216855874 3548905.776259979, 666687.7208558305 3548904.683817781, 666686.2137490637 3548903.87178745, 666684.5599476648 3548903.367866525, 666682.3805385591 3548902.666819951, 666671.8580035034 3548912.053886287, 666660.6855091822 3548920.764948208, 666623.2145866513 3548946.700445703, 666566.7768785495 3548993.130010835, 666582.4013847862 3549017.061937195, 666596.6969893496 3549039.098005122, 666599.794357355 3549042.564281751, 666603.527692602 3549045.253598777, 666606.3322104637 3549048.726176595, 666608.1265714702 3549052.758890992, 666611.3345186572 3549057.546647836, 666614.1880570829 3549061.485795089, 666616.3082781882 3549064.071099503, 666618.9791555156 3549067.05355087, 666623.0160496343 3549070.812447869, 666638.2414092612 3549079.87782611, 666639.5879993852 3549080.687224379, 666640.9747106624 3549081.353113981, 666642.3450799948 3549081.863481387, 666643.9082554971 3549082.133031755, 666645.2188887311 3549082.254284604, 666646.5247979662 3549082.087129621))",POINT (666653.3531361453 3548995.933446949),285.9400491435094
83,1535,412786.0,מול הקרייה בין רחוב קפלן והארבעה,מבנים רבים משופצים שמכילים היום חנויות ומשרדים בנוסף קיים קניון במתחם עם מסעדות וחנויות מזון בעיקר,409,30,1,2,תל אביב,4,2, בהצלחה יא מלך,83,שרונה,"Sarona, Tel Aviv-Yafo",Compound,102284.52053488088,"MULTIPOLYGON Z (((668455.2485999996 3549964.9888 0, 668772.8848000001 3549952.223999999 0, 668775.4582000002 3549628.630100001 0, 668470.5425000004 3549630.954500001 0, 668455.2485999996 3549964.9888 0)))",15.765034664683053,POINT (668586.2999 3549975.5),0.0,"POLYGON ((668519.9344208591 3549961.415169563, 668587.4377883116 3549959.815731925, 668678.9231729063 3549958.924556781, 668722.0609015515 3549959.770097371, 668721.6743900945 3549952.956890334, 668722.1477406577 3549948.894782102, 668722.2100579361 3549910.946557486, 668722.279183351 3549905.635694347, 668725.0748577649 3549897.619747899, 668730.2225701554 3549892.404138338, 668740.1239175522 3549890.938034473, 668802.9661302057 3549890.870764007, 668803.2661656738 3549887.582069886, 668804.6003847944 3549884.565587505, 668806.8411039666 3549882.118624661, 668809.728845119 3549880.514124544, 668812.9872712505 3549879.902763007, 668813.9301860637 3549791.710182808, 668813.1117404036 3549787.537940776, 668812.2723387273 3549784.629587729, 668808.8913032557 3549772.130784456, 668801.300001991 3549761.835588436, 668794.8686952427 3549754.476244418, 668787.6163796432 3549746.515536054, 668763.1931235081 3549723.975476151, 668730.7203204298 3549696.555657682, 668724.2162820356 3549693.010045115, 668593.4821798181 3549692.297279123, 668593.0633515412 3549660.562494219, 668592.6717547136 3549635.737092052, 668581.2797478056 3549635.969886279, 668522.0059362301 3549637.151202047, 668487.8594638873 3549637.207141455, 668478.6592017757 3549643.0877405, 668474.1990995338 3549647.837992052, 668467.909082356 3549657.603812939, 668468.0360684755 3549746.379512751, 668468.0553031778 3549762.338009499, 668466.9848501952 3549773.387888045, 668466.2448751661 3549778.732003296, 668461.6552698702 3549788.459421359, 668457.4353523093 3549802.096556605, 668458.7794496303 3549854.40706195, 668459.224210172 3549871.470488445, 668459.1511029403 3549883.878732731, 668459.0986576087 3549936.698447498, 668457.749359178 3549959.465603809, 668457.3959698412 3549965.41496438, 668519.9344208591 3549961.415169563))",POINT (668614.62228128 3549812.435352654),0.0
84,1576,484480.6,סמוך למחנה רבין הקריה קריית הממשלה ומגדלי עזריאלי הכי קל להגיע מרחוב קפלן צפון או רחוב הארבעה דרום,עצים ספסלים מדרכה שנראית כמו מדרחוב מרוב שהיא רחבה מרכז קניות,428,25,1,2,רמת גן,0,0,,83,שרונה,"Sarona, Tel Aviv-Yafo",Compound,102284.52053488088,"MULTIPOLYGON Z (((668455.2485999996 3549964.9888 0, 668772.8848000001 3549952.223999999 0, 668775.4582000002 3549628.630100001 0, 668470.5425000004 3549630.954500001 0, 668455.2485999996 3549964.9888 0)))",100.31205081477638,POINT (668873.4320999999 3549923.046399999),278.9414969944149,"POLYGON ((668171.0991537712 3549913.816578094, 668178.0454486593 3549912.312213638, 668184.6106893172 3549777.247663046, 668177.4803611444 3549779.026232171, 668109.5469751265 3549795.747765288, 668096.9973215468 3549798.62351483, 668121.8678795281 3549924.525757415, 668171.0991537712 3549913.816578094))",POINT (668145.1390829175 3549848.438409629),315.11570908353696
